"Sample Date","Facility","Species","Salvage","Loss","Acrefeet"
2019-06-18,SWP,2,0,0.00,14556
2000-10-20,CVP,2,0,0.00,8361
2013-01-22,SWP,2,0,0.00,7168
2007-05-01,CVP,2,0,0.00,1684
2008-05-27,SWP,2,0,0.00,1073
1998-08-01,SWP,2,0,0.00,7504
2008-08-22,CVP,2,0,0.00,7290
2009-03-13,CVP,2,0,0.00,7292
2021-01-16,SWP,2,0,0.00,2654
2020-01-05,CVP,2,0,0.00,8113
2009-06-22,CVP,2,0,0.00,3318
2007-06-14,SWP,2,0,0.00,178
2015-12-20,SWP,2,0,0.00,1288
2022-02-06,CVP,2,0,0.00,3597
2008-09-15,SWP,2,0,0.00,1074
2020-04-29,SWP,2,0,0.00,1901
2005-06-01,SWP,2,6,25.98,7864
2008-05-05,SWP,2,6,25.98,1090
2001-05-28,CVP,2,0,0.00,1712
2015-04-01,CVP,2,0,0.00,1964
2003-01-23,CVP,2,0,0.00,8433
2021-07-03,SWP,2,0,0.00,2922
2002-01-25,CVP,2,12,8.16,8315
2016-02-19,CVP,2,4,2.72,6756
2010-01-29,SWP,2,0,0.00,10590
1999-03-12,CVP,2,0,0.00,8639
2020-10-24,SWP,2,0,0.00,519
2014-08-07,CVP,2,0,0.00,1123
2002-09-27,CVP,2,0,0.00,8633
2000-02-23,CVP,2,60,40.80,8103
2017-08-05,CVP,2,0,0.00,8468
2020-09-26,CVP,2,0,0.00,8484
2016-10-31,CVP,2,0,0.00,8106
2013-01-16,SWP,2,0,0.00,5067
2009-08-15,CVP,2,0,0.00,8249
2020-02-21,SWP,2,NS,0.00,0
1999-05-07,CVP,2,12,8.16,3775
2005-09-05,SWP,2,0,0.00,14012
2004-04-12,SWP,2,6,25.98,5831
2017-09-28,CVP,2,0,0.00,4357
2022-02-02,CVP,2,0,0.00,1613
1998-06-26,CVP,2,0,0.00,7393
2015-12-23,SWP,2,0,0.00,5925
2002-12-22,CVP,2,0,0.00,7533
1996-03-14,CVP,2,0,0.00,3078
1996-01-27,SWP,2,265,1147.45,9306
2020-12-26,SWP,2,0,0.00,6880
2002-01-14,CVP,2,12,8.16,8148
1995-10-29,SWP,2,0,0.00,13675
2002-08-11,SWP,2,0,0.00,14061
2006-01-16,CVP,2,0,0.00,7659
2014-05-21,CVP,2,0,0.00,1601
2010-05-21,SWP,2,0,0.00,866
2021-04-19,SWP,2,0,0.00,608
2021-01-20,CVP,2,0,0.00,3267
1994-10-23,CVP,2,0,0.00,4012
2008-03-04,SWP,2,0,0.00,2126
2021-01-14,SWP,2,0,0.00,2939
2013-03-26,SWP,2,2,8.66,4224
2005-12-03,CVP,2,0,0.00,8283
2019-11-27,SWP,2,0,0.00,11066
2002-09-06,SWP,2,0,0.00,8216
2012-08-24,SWP,2,0,0.00,12336
2018-08-28,SWP,2,0,0.00,11867
2022-03-20,CVP,2,0,0.00,1789
2006-01-11,SWP,2,6,25.98,5555
2014-07-23,SWP,2,0,0.00,2402
2019-11-19,CVP,2,0,0.00,2539
2015-10-17,CVP,2,0,0.00,3212
2016-11-04,CVP,2,0,0.00,8065
1995-08-10,SWP,2,0,0.00,8743
2010-10-13,SWP,2,0,0.00,7259
2009-11-30,CVP,2,0,0.00,3921
2006-08-22,CVP,2,0,0.00,8656
2005-03-02,SWP,2,12,51.96,7794
2009-06-06,CVP,2,0,0.00,1989
1999-06-24,SWP,2,0,0.00,1439
1994-02-02,SWP,2,0,0.00,441
1999-07-14,SWP,2,0,0.00,13142
2020-05-29,SWP,2,0,0.00,1088
2008-06-14,CVP,2,0,0.00,1703
2008-05-13,CVP,2,0,0.00,1663
1994-05-20,CVP,2,0,0.00,1922
2022-05-22,SWP,2,0,0.00,1256
2015-04-24,CVP,2,0,0.00,1603
2018-11-15,CVP,2,0,0.00,3527
2021-07-25,SWP,2,0,0.00,455
1998-10-03,SWP,2,0,0.00,9739
2016-11-21,CVP,2,0,0.00,1935
1999-11-03,SWP,2,0,0.00,9033
2012-06-17,CVP,2,0,0.00,3175
2015-07-27,SWP,2,0,0.00,560
2022-02-01,CVP,2,0,0.00,1652
2012-09-09,SWP,2,0,0.00,13957
2014-12-11,SWP,2,0,0.00,11960
2016-07-06,CVP,2,0,0.00,1580
2017-02-25,CVP,2,0,0.00,7149
2013-12-28,SWP,2,0,0.00,2908
1994-11-02,CVP,2,0,0.00,2024
2013-04-23,SWP,2,4,17.32,3529
2000-07-15,SWP,2,0,0.00,13808
2014-01-27,SWP,2,0,0.00,1455
1997-08-29,CVP,2,0,0.00,8735
2003-12-04,SWP,2,0,0.00,4713
1998-05-22,SWP,2,0,0.00,3355
1996-04-01,CVP,2,0,0.00,2024
2021-10-14,CVP,2,0,0.00,3377
2005-06-10,SWP,2,0,0.00,12999
1995-12-16,CVP,2,0,0.00,8204
1996-12-03,CVP,2,0,0.00,8078
2008-02-27,CVP,2,0,0.00,5421
2011-11-21,CVP,2,0,0.00,6446
1998-01-23,CVP,2,12,8.16,7595
2007-08-22,CVP,2,0,0.00,8818
1996-05-18,SWP,2,0,0.00,4593
2018-04-17,CVP,2,4,2.72,5183
1996-02-15,CVP,2,12,8.16,8786
2007-05-06,SWP,2,0,0.00,1335
1998-08-06,CVP,2,0,0.00,8280
2018-07-25,CVP,2,0,0.00,8463
2003-04-06,CVP,2,12,8.16,5272
2010-01-21,CVP,2,0,0.00,3164
1994-03-11,SWP,2,1,4.33,5906
1996-12-10,CVP,2,0,0.00,7760
1998-05-30,SWP,2,0,0.00,1432
2004-07-29,CVP,2,0,0.00,8678
2015-11-18,CVP,2,0,0.00,3745
1994-05-08,SWP,2,0,0.00,742
2009-10-12,CVP,2,0,0.00,7466
2003-02-10,SWP,2,7,30.31,14515
1994-02-27,CVP,2,48,32.64,6445
2017-05-26,CVP,2,0,0.00,3700
2013-03-07,CVP,2,0,0.00,5223
2002-10-15,SWP,2,0,0.00,1795
2006-11-11,SWP,2,0,0.00,9603
2009-05-08,SWP,2,4,17.32,2152
2019-05-30,CVP,2,0,0.00,1609
1998-01-04,CVP,2,0,0.00,8101
2012-10-10,CVP,2,0,0.00,8735
2015-10-01,CVP,2,0,0.00,1598
2010-10-24,CVP,2,0,0.00,8083
1999-02-15,SWP,2,0,0.00,1045
1997-04-18,SWP,2,0,0.00,2278
1994-03-27,SWP,2,3,12.99,3747
2001-07-15,CVP,2,0,0.00,8334
2013-12-16,CVP,2,0,0.00,1957
2015-04-09,CVP,2,0,0.00,1958
2007-07-26,CVP,2,0,0.00,8813
2010-06-15,SWP,2,0,0.00,6042
2003-08-03,SWP,2,0,0.00,13098
2020-04-29,CVP,2,0,0.00,3429
1994-08-07,CVP,2,0,0.00,4031
1996-07-25,SWP,2,0,0.00,12514
2010-12-15,SWP,2,0,0.00,12482
2020-11-30,SWP,2,0,0.00,5874
1997-08-23,CVP,2,0,0.00,8732
2017-02-05,CVP,2,0,0.00,7984
2019-08-23,CVP,2,0,0.00,8533
2007-04-02,CVP,2,60,40.80,7121
1996-10-26,CVP,2,0,0.00,8454
2020-08-24,CVP,2,0,0.00,8519
2005-06-10,CVP,2,0,0.00,8708
1995-09-25,SWP,2,0,0.00,4308
1998-10-22,CVP,2,0,0.00,8164
2012-07-22,SWP,2,0,0.00,13969
2014-10-17,CVP,2,0,0.00,1865
2008-01-04,CVP,2,0,0.00,3640
1997-09-30,CVP,2,0,0.00,8528
1997-03-18,SWP,2,1,4.33,7814
2020-02-28,SWP,2,0,0.00,5123
1996-07-19,SWP,2,0,0.00,12676
1994-12-14,CVP,2,0,0.00,5289
2004-02-06,SWP,2,15,64.95,9991
2008-09-30,SWP,2,0,0.00,1115
2002-01-01,SWP,2,0,0.00,16173
1999-06-15,CVP,2,0,0.00,5223
2012-09-20,CVP,2,0,0.00,6466
2009-01-13,CVP,2,0,0.00,3764
1999-04-22,SWP,2,12,51.96,3844
2010-07-06,CVP,2,0,0.00,8250
2016-03-14,CVP,2,0,0.00,6765
2018-10-24,CVP,2,0,0.00,7110
2020-09-30,CVP,2,0,0.00,8396
2020-11-18,SWP,2,0,0.00,4052
1994-06-01,SWP,2,0,0.00,748
2001-03-02,CVP,2,0,0.00,8250
2015-05-10,CVP,2,0,0.00,1125
2008-10-25,CVP,2,0,0.00,7206
2008-09-09,SWP,2,0,0.00,3112
2004-02-22,CVP,2,12,8.16,7388
2014-09-18,SWP,2,0,0.00,4427
2018-05-19,CVP,2,0,0.00,5169
2009-03-09,CVP,2,0,0.00,3768
2019-02-09,SWP,2,12,51.96,5236
2005-11-14,CVP,2,0,0.00,8467
2015-09-30,SWP,2,0,0.00,540
2019-04-21,SWP,2,0,0.00,1139
2005-08-31,CVP,2,0,0.00,8755
2016-02-20,CVP,2,4,2.72,6746
2000-07-31,CVP,2,0,0.00,8563
2001-09-10,SWP,2,0,0.00,5994
1999-05-23,CVP,2,0,0.00,4054
2011-01-26,SWP,2,0,0.00,8792
1995-10-23,CVP,2,0,0.00,8515
2011-04-19,CVP,2,0,0.00,5468
2011-11-09,SWP,2,0,0.00,9369
2021-07-08,CVP,2,0,0.00,1600
2008-09-24,CVP,2,0,0.00,8612
1995-11-24,CVP,2,0,0.00,8552
2009-10-26,SWP,2,0,0.00,7649
2020-08-18,CVP,2,0,0.00,6255
2015-06-15,SWP,2,0,0.00,560
2020-07-15,SWP,2,0,0.00,3707
2009-07-30,CVP,2,0,0.00,8448
1997-12-17,CVP,2,0,0.00,8267
2013-03-15,CVP,2,0,0.00,3427
2020-07-09,SWP,2,0,0.00,2936
2022-01-09,SWP,2,0,0.00,3140
2009-07-17,SWP,2,0,0.00,11071
2004-06-09,CVP,2,0,0.00,6645
2022-09-10,CVP,2,0,0.00,3596
2000-12-29,SWP,2,0,0.00,10744
2017-05-06,CVP,2,0,0.00,4811
1994-05-27,SWP,2,0,0.00,4245
2022-09-25,SWP,2,0,0.00,2835
1995-06-20,CVP,2,0,0.00,8592
2000-12-29,CVP,2,0,0.00,8185
2014-12-30,SWP,2,0,0.00,8174
2006-10-05,CVP,2,0,0.00,8531
2006-12-05,SWP,2,0,0.00,8192
2011-11-14,CVP,2,0,0.00,8137
2016-06-21,CVP,2,0,0.00,1596
2011-08-29,SWP,2,0,0.00,14016
2022-04-15,SWP,2,2,8.66,1030
2022-05-02,CVP,2,0,0.00,1815
1995-07-01,CVP,2,0,0.00,8793
1998-06-05,SWP,2,6,25.98,2469
2020-07-08,SWP,2,0,0.00,3691
1999-01-16,CVP,2,0,0.00,8128
2000-03-19,CVP,2,0,0.00,7087
2008-03-23,CVP,2,4,2.72,3542
2014-01-01,SWP,2,0,0.00,3735
2010-09-11,CVP,2,0,0.00,8137
2018-05-22,SWP,2,18,77.94,2177
1998-07-14,SWP,2,0,0.00,1087
2003-09-19,SWP,2,0,0.00,13978
2010-09-21,SWP,2,0,0.00,9418
2017-12-28,SWP,2,0,0.00,4908
2021-01-05,CVP,2,0,0.00,1648
1996-03-03,SWP,2,8,34.64,9096
2007-07-25,SWP,2,0,0.00,9518
2016-08-10,SWP,2,0,0.00,12807
1995-07-03,SWP,2,0,0.00,7903
2012-03-12,CVP,2,0,0.00,3925
2016-12-12,SWP,2,0,0.00,13215
2020-12-06,CVP,2,0,0.00,1652
2008-02-17,CVP,2,8,5.44,5851
2009-06-18,CVP,2,0,0.00,3296
2002-03-30,SWP,2,9,38.97,6537
2021-07-14,CVP,2,0,0.00,1584
2016-12-05,CVP,2,0,0.00,8106
1997-02-10,SWP,2,0,0.00,3315
2021-08-30,CVP,2,0,0.00,1976
2007-11-29,CVP,2,0,0.00,7382
2009-09-07,SWP,2,0,0.00,7380
1994-05-24,CVP,2,0,0.00,1767
2018-02-03,SWP,2,0,0.00,6324
1994-02-16,CVP,2,0,0.00,8052
2014-08-09,SWP,2,0,0.00,3192
2016-11-09,CVP,2,0,0.00,7407
1997-07-20,SWP,2,0,0.00,11971
1994-02-22,CVP,2,48,32.64,8108
2005-07-02,CVP,2,0,0.00,8653
2017-11-14,SWP,2,0,0.00,6189
2009-03-13,SWP,2,2,8.66,6766
2002-03-05,SWP,2,0,0.00,8184
2012-07-13,SWP,2,0,0.00,11063
1997-11-21,SWP,2,0,0.00,12881
1997-11-26,SWP,2,0,0.00,13199
1999-10-15,SWP,2,0,0.00,13033
1994-01-18,SWP,2,0,0.00,6529
1997-01-14,SWP,2,0,0.00,5006
2005-04-07,CVP,2,0,0.00,5504
2017-01-23,SWP,2,0,0.00,20297
2006-06-10,SWP,2,0,0.00,4845
2021-09-12,SWP,2,0,0.00,747
1997-05-30,CVP,2,0,0.00,8952
2016-10-26,CVP,2,0,0.00,8110
2002-04-04,SWP,2,6,25.98,7208
2009-09-05,CVP,2,0,0.00,8151
2011-11-08,SWP,2,0,0.00,7807
2000-01-17,SWP,2,0,0.00,11385
2001-04-25,CVP,2,0,0.00,1479
1997-06-05,CVP,2,0,0.00,8979
1996-07-08,SWP,2,0,0.00,11378
1999-02-16,CVP,2,0,0.00,8558
2021-03-12,CVP,2,0,0.00,820
2013-07-07,SWP,2,0,0.00,9875
2015-08-09,SWP,2,0,0.00,546
1997-01-03,CVP,2,0,0.00,7778
2007-08-28,SWP,2,0,0.00,10871
2001-03-21,SWP,2,51,220.83,13240
1998-03-18,CVP,2,24,16.32,3752
2017-11-25,SWP,2,0,0.00,12848
2021-04-01,CVP,2,0,0.00,784
2003-07-23,SWP,2,0,0.00,12894
2001-10-07,CVP,2,0,0.00,8260
1998-09-30,CVP,2,0,0.00,8286
2019-07-03,CVP,2,0,0.00,8122
2021-06-03,CVP,2,0,0.00,1584
2004-02-08,SWP,2,3,12.99,12550
2010-01-10,CVP,2,0,0.00,1991
2014-07-21,CVP,2,0,0.00,1615
1997-02-26,CVP,2,0,0.00,1759
2019-05-04,SWP,2,0,0.00,2609
2014-09-19,CVP,2,0,0.00,3266
2019-02-24,CVP,2,0,0.00,8351
1997-07-24,SWP,2,0,0.00,13541
1995-07-29,SWP,2,0,0.00,12323
2003-02-21,CVP,2,12,8.16,8507
2000-04-14,SWP,2,0,0.00,6226
2004-03-25,SWP,2,0,0.00,13033
2012-07-12,CVP,2,0,0.00,8301
2001-06-23,SWP,2,NS,0.00,0
2019-01-01,SWP,2,0,0.00,4385
2019-12-23,SWP,2,0,0.00,13232
1996-01-06,SWP,2,0,0.00,12527
2009-04-10,SWP,2,0,0.00,2180
2020-03-11,SWP,2,0,0.00,5220
2008-03-11,SWP,2,0,0.00,3908
2004-12-04,CVP,2,0,0.00,8552
2006-07-03,CVP,2,0,0.00,8670
2019-05-18,SWP,2,0,0.00,2807
2022-07-20,SWP,2,0,0.00,1047
1998-03-23,CVP,2,0,0.00,3780
2005-09-06,CVP,2,0,0.00,8755
1994-11-30,CVP,2,0,0.00,7966
2020-03-12,CVP,2,8,5.44,5382
2002-10-13,CVP,2,0,0.00,8438
2005-10-28,SWP,2,0,0.00,11878
2010-06-26,SWP,2,0,0.00,4336
2012-05-24,SWP,2,0,0.00,2478
2010-11-12,SWP,2,0,0.00,10840
2011-03-08,SWP,2,9,38.97,7408
2021-05-01,CVP,2,0,0.00,1597
2003-06-06,CVP,2,0,0.00,8940
1994-10-12,CVP,2,0,0.00,5624
1995-06-11,CVP,2,0,0.00,4885
2000-05-07,CVP,2,0,0.00,1711
2015-10-28,CVP,2,0,0.00,1894
2008-05-10,SWP,2,0,0.00,1427
2010-05-23,SWP,2,0,0.00,1604
2016-02-15,CVP,2,0,0.00,6756
2000-06-27,SWP,2,0,0.00,7714
2016-07-19,SWP,2,0,0.00,1304
2007-08-11,SWP,2,0,0.00,11058
2006-04-18,SWP,2,9,38.97,3834
2015-03-14,SWP,2,0,0.00,455
1998-08-30,SWP,2,0,0.00,11962
2005-02-12,SWP,2,0,0.00,12567
2010-03-24,CVP,2,4,2.72,5389
2014-07-01,CVP,2,0,0.00,1619
2018-04-18,SWP,2,3,12.99,1379
2003-07-21,CVP,2,0,0.00,8656
2003-11-13,CVP,2,0,0.00,8596
1997-08-22,CVP,2,0,0.00,8745
2013-04-16,CVP,2,0,0.00,1608
2021-07-30,CVP,2,0,0.00,1592
2003-05-03,CVP,2,0,0.00,1700
2009-09-25,CVP,2,0,0.00,8184
2005-05-07,CVP,2,0,0.00,1837
1998-11-13,CVP,2,0,0.00,8168
2016-04-28,SWP,2,0,0.00,2894
2017-01-17,SWP,2,4,17.32,18465
2011-04-27,CVP,2,0,0.00,2032
2015-01-17,CVP,2,0,0.00,1740
2002-01-14,SWP,2,6,25.98,14965
2008-05-08,CVP,2,0,0.00,1671
1998-08-14,CVP,2,0,0.00,8965
2003-12-17,SWP,2,0,0.00,11734
2011-08-22,CVP,2,0,0.00,8306
2014-10-25,CVP,2,0,0.00,1247
2015-02-12,SWP,2,0,0.00,12102
2018-06-10,CVP,2,4,2.72,6484
2007-10-18,CVP,2,0,0.00,8355
1994-08-04,SWP,2,0,0.00,4849
2004-08-05,SWP,2,0,0.00,13582
2000-07-25,SWP,2,0,0.00,9524
1994-01-14,SWP,2,0,0.00,8891
2006-03-04,SWP,2,15,64.95,8608
2008-05-18,CVP,2,0,0.00,1673
2016-05-02,CVP,2,0,0.00,3195
2016-07-09,CVP,2,0,0.00,1569
2018-11-28,CVP,2,0,0.00,3617
2012-03-21,SWP,2,8,34.64,4368
2016-05-21,CVP,2,0,0.00,812
2020-01-19,CVP,2,0,0.00,8300
2011-07-17,CVP,2,0,0.00,8268
2019-05-15,CVP,2,0,0.00,5201
2006-09-19,SWP,2,0,0.00,13849
1997-10-23,CVP,2,0,0.00,8487
2011-09-26,CVP,2,0,0.00,8225
2003-02-04,CVP,2,0,0.00,8479
2007-12-04,SWP,2,0,0.00,6110
2020-02-27,SWP,2,0,0.00,3817
1999-01-21,CVP,2,24,16.32,7864
2014-09-16,CVP,2,0,0.00,5407
2014-12-23,SWP,2,0,0.00,6470
2002-09-20,CVP,2,0,0.00,8726
1997-06-17,CVP,2,0,0.00,8570
2020-10-17,SWP,2,0,0.00,560
2011-06-25,SWP,2,0,0.00,12740
2004-07-03,SWP,2,0,0.00,7751
2011-10-14,CVP,2,0,0.00,8081
2018-01-16,SWP,2,0,0.00,4479
2020-12-07,SWP,2,0,0.00,2098
2013-11-03,SWP,2,0,0.00,3806
2005-05-23,CVP,2,0,0.00,1843
2018-10-22,CVP,2,0,0.00,8434
2002-03-10,SWP,2,6,25.98,8324
1998-09-27,CVP,2,0,0.00,8481
1996-11-13,CVP,2,0,0.00,6480
2007-03-14,CVP,2,12,8.16,8913
2021-04-24,CVP,2,0,0.00,1597
2008-05-31,SWP,2,0,0.00,1162
2014-10-15,SWP,2,0,0.00,285
1995-11-20,SWP,2,0,0.00,731
2011-03-06,CVP,2,4,2.72,8273
1999-12-12,CVP,2,0,0.00,1642
2010-05-17,SWP,2,NS,0.00,0
2014-07-05,SWP,2,0,0.00,1847
2002-10-23,SWP,2,0,0.00,3872
1996-11-03,CVP,2,0,0.00,8342
2019-07-11,SWP,2,0,0.00,12872
1996-10-25,SWP,2,0,0.00,9046
2010-03-13,CVP,2,0,0.00,5709
2015-03-22,CVP,2,0,0.00,1972
1995-12-07,CVP,2,0,0.00,8642
2001-02-05,SWP,2,0,0.00,10118
2021-08-18,SWP,2,0,0.00,546
1994-11-21,CVP,2,0,0.00,5449
1999-05-25,SWP,2,24,103.92,2800
2014-10-27,SWP,2,0,0.00,527
2015-01-26,SWP,2,0,0.00,6824
2009-11-02,SWP,2,0,0.00,1796
2011-06-14,SWP,2,0,0.00,12663
2019-12-24,CVP,2,0,0.00,8244
1993-10-06,SWP,2,0,0.00,12572
2017-08-18,SWP,2,0,0.00,12731
2004-07-27,SWP,2,0,0.00,13782
1997-05-30,SWP,2,0,0.00,5604
1997-07-14,SWP,2,0,0.00,5746
1994-02-20,CVP,2,144,97.92,8149
2015-01-28,CVP,2,0,0.00,1736
2014-03-22,SWP,2,0,0.00,2191
2015-06-25,SWP,2,0,0.00,248
2022-08-30,SWP,2,0,0.00,1333
2017-06-11,CVP,2,0,0.00,8735
2016-11-30,SWP,2,0,0.00,13304
1994-03-09,SWP,2,12,51.96,5080
1998-11-05,SWP,2,0,0.00,5705
2002-11-21,CVP,2,0,0.00,8825
1997-08-20,SWP,2,0,0.00,8395
2003-03-11,SWP,2,0,0.00,8475
2011-10-29,CVP,2,0,0.00,8122
1995-01-20,SWP,2,0,0.00,15782
2020-03-09,SWP,2,0,0.00,4390
2015-08-21,SWP,2,0,0.00,1034
1997-01-31,SWP,2,0,0.00,2133
2016-05-09,SWP,2,0,0.00,3144
2010-07-09,CVP,2,0,0.00,8322
2012-03-13,CVP,2,0,0.00,3936
2015-06-10,SWP,2,0,0.00,532
1995-10-27,CVP,2,0,0.00,8526
2014-05-19,SWP,2,0,0.00,339
2009-07-05,CVP,2,0,0.00,8076
2006-05-13,SWP,2,0,0.00,280
2006-04-11,SWP,2,6,25.98,3826
2012-02-13,SWP,2,4,17.32,3383
2018-01-24,SWP,2,0,0.00,6081
2006-03-11,CVP,2,0,0.00,8540
2021-09-23,CVP,2,0,0.00,5360
2017-09-21,CVP,2,0,0.00,6973
1994-02-26,CVP,2,12,8.16,6547
2013-08-22,CVP,2,0,0.00,8285
2003-12-28,CVP,2,0,0.00,8538
2006-09-02,SWP,2,0,0.00,13898
2012-09-13,SWP,2,0,0.00,10768
2014-09-11,CVP,2,0,0.00,8
2017-02-27,CVP,2,0,0.00,7395
2007-07-19,SWP,2,0,0.00,14514
1994-10-29,CVP,2,0,0.00,2046
2012-09-01,SWP,2,0,0.00,10279
2018-04-03,SWP,2,24,103.92,7316
1994-09-05,CVP,2,0,0.00,9007
1998-05-02,SWP,2,0,0.00,584
2011-12-19,SWP,2,0,0.00,12566
2013-03-22,CVP,2,16,10.88,6543
1998-08-12,SWP,2,0,0.00,8094
2006-06-29,CVP,2,0,0.00,8764
1994-01-25,SWP,2,1,4.33,11398
1995-08-08,CVP,2,0,0.00,8250
2004-08-28,SWP,2,0,0.00,13930
2004-10-28,SWP,2,0,0.00,10846
1998-01-09,SWP,2,0,0.00,14057
2005-09-07,SWP,2,0,0.00,14012
2019-06-18,CVP,2,0,0.00,3244
2001-01-06,CVP,2,0,0.00,8128
2012-09-28,SWP,2,0,0.00,6983
2014-08-29,SWP,2,0,0.00,4010
2022-02-09,CVP,2,0,0.00,3584
2022-02-15,SWP,2,0,0.00,1010
2009-07-31,SWP,2,0,0.00,8992
2006-07-13,SWP,2,0,0.00,13080
2011-11-30,CVP,2,NS,0.00,0
1994-06-09,CVP,2,12,8.16,1437
2018-04-19,SWP,2,0,0.00,1559
1996-09-02,CVP,2,0,0.00,8658
2019-12-04,CVP,2,0,0.00,6875
1995-01-12,CVP,2,0,0.00,8230
2016-03-21,SWP,2,0,0.00,6551
2006-11-16,SWP,2,0,0.00,10978
2006-06-14,SWP,2,0,0.00,6959
2015-12-12,CVP,2,0,0.00,809
2021-08-20,SWP,2,0,0.00,546
1997-09-09,CVP,2,0,0.00,8564
1997-10-05,SWP,2,0,0.00,12699
2015-12-02,CVP,2,0,0.00,795
2017-03-19,SWP,2,NS,0.00,0
2005-01-28,CVP,2,24,16.32,8398
1997-04-09,CVP,2,24,16.32,9006
2022-06-20,CVP,2,0,0.00,1714
1994-06-17,SWP,2,0,0.00,654
2012-04-06,SWP,2,4,17.32,2184
2021-03-13,SWP,2,NS,0.00,0
1995-05-01,CVP,2,0,0.00,6249
1998-11-04,CVP,2,0,0.00,8360
2014-11-15,SWP,2,0,0.00,4639
2011-06-20,CVP,2,8,5.44,5878
2012-02-27,CVP,2,0,0.00,2532
2004-03-06,CVP,2,12,8.16,8754
2003-07-06,CVP,2,0,0.00,8749
1997-07-20,CVP,2,0,0.00,8704
2004-12-22,CVP,2,0,0.00,8624
1997-02-19,SWP,2,0,0.00,5828
2009-09-13,SWP,2,0,0.00,4920
2008-04-17,CVP,2,4,2.72,1676
2012-12-21,CVP,2,0,0.00,1954
2014-03-08,SWP,2,0,0.00,7432
2006-10-06,CVP,2,0,0.00,8573
2020-08-10,SWP,2,0,0.00,2869
2021-07-03,CVP,2,0,0.00,793
2005-05-13,CVP,2,0,0.00,1801
2007-12-26,CVP,2,0,0.00,5203
2015-11-25,SWP,2,0,0.00,455
2015-06-16,CVP,2,0,0.00,310
2007-08-06,SWP,2,0,0.00,13470
2017-11-18,CVP,2,0,0.00,6950
2018-11-12,CVP,2,0,0.00,5131
2013-07-25,CVP,2,0,0.00,8324
1995-01-08,SWP,2,0,0.00,14383
2003-12-08,SWP,2,0,0.00,2085
1999-06-19,CVP,2,0,0.00,5476
2009-01-11,SWP,2,0,0.00,3854
2019-02-20,SWP,2,4,17.32,15126
2007-05-14,CVP,2,0,0.00,1674
1997-03-17,CVP,2,0,0.00,8750
2001-08-04,CVP,2,0,0.00,8297
2011-07-07,SWP,2,0,0.00,14016
2020-10-20,SWP,2,0,0.00,560
1996-04-04,SWP,2,5,21.65,4818
1994-07-17,SWP,2,0,0.00,4346
2000-01-23,CVP,2,0,0.00,1443
2013-12-30,CVP,2,0,0.00,1956
2019-03-10,SWP,2,0,0.00,10375
1997-03-23,SWP,2,2,8.66,6695
2018-12-30,SWP,2,0,0.00,10383
2006-12-20,SWP,2,0,0.00,14285
2021-07-17,SWP,2,0,0.00,455
2012-06-04,SWP,2,0,0.00,3008
2016-10-17,SWP,2,0,0.00,3850
2001-02-03,CVP,2,12,8.16,5717
2009-12-23,CVP,2,0,0.00,5634
2020-05-06,CVP,2,0,0.00,1951
2022-07-09,CVP,2,0,0.00,3593
2019-07-20,SWP,2,0,0.00,13236
2001-03-03,CVP,2,48,32.64,8258
2014-03-23,CVP,2,0,0.00,1983
2014-06-14,SWP,2,0,0.00,1535
2020-12-22,CVP,2,0,0.00,1652
2011-06-23,SWP,2,0,0.00,13029
2004-08-27,SWP,2,0,0.00,14026
2007-10-20,SWP,2,0,0.00,5687
2005-10-06,CVP,2,0,0.00,8653
2005-09-10,CVP,2,0,0.00,8690
2014-05-10,CVP,2,0,0.00,1981
2019-03-12,SWP,2,0,0.00,11299
2018-08-12,CVP,2,0,0.00,8440
2003-04-19,SWP,2,0,0.00,1254
1999-09-06,CVP,2,0,0.00,8708
2011-10-17,SWP,2,0,0.00,13216
1998-09-01,CVP,2,0,0.00,8843
2004-09-04,SWP,2,0,0.00,9947
2002-07-23,SWP,2,0,0.00,14534
2005-05-16,CVP,2,0,0.00,1792
2005-11-16,SWP,2,0,0.00,11271
2010-02-14,SWP,2,2,8.66,5037
2002-07-27,SWP,2,0,0.00,13855
2018-11-20,CVP,2,0,0.00,3582
1997-06-19,CVP,2,0,0.00,8521
1994-08-16,CVP,2,0,0.00,4010
2013-04-15,SWP,2,6,25.98,1787
2014-05-30,SWP,2,0,0.00,248
2004-10-19,CVP,2,0,0.00,8514
2016-08-27,CVP,2,0,0.00,6954
2003-12-31,CVP,2,0,0.00,8575
2011-02-19,SWP,2,0,0.00,13215
2012-08-13,SWP,2,0,0.00,12564
1995-05-26,SWP,2,0,0.00,2079
2005-07-24,CVP,2,0,0.00,8802
2002-11-20,SWP,2,0,0.00,8804
2017-04-17,SWP,2,0,0.00,5869
2004-06-11,CVP,2,0,0.00,7252
2012-12-17,SWP,2,0,0.00,13570
2015-09-25,CVP,2,0,0.00,1551
1996-09-05,SWP,2,0,0.00,12446
2007-05-14,SWP,2,2,8.66,1312
2011-08-18,CVP,2,0,0.00,8304
2013-10-01,SWP,2,0,0.00,2876
2014-12-30,CVP,2,0,0.00,5562
2020-11-07,SWP,2,0,0.00,1240
2008-08-03,SWP,2,0,0.00,3620
2000-08-27,CVP,2,0,0.00,8610
2008-05-24,CVP,2,0,0.00,2086
2008-01-14,SWP,2,0,0.00,5664
2016-03-07,CVP,2,0,0.00,6794
